antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.2527,0.0013,0.0013,0.005144440047487139,3.9572615749901074,1.0,0.00097149,1.0038643198090693,0.9999999999999999,0.005144440047487139,0.003849444325109782,0.5025722200237436
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2527,0.0008,0.0008,0.003165809259992086,3.957261574990107,1.0,0.0005978400000000001,1.0023733227471219,1.0,0.003165809259992086,0.00236770342273027,0.501582904629996
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.2527,0.0008,0.0008,0.003165809259992086,3.957261574990107,1.0,0.0005978400000000001,1.0023733227471219,1.0,0.003165809259992086,0.00236770342273027,0.501582904629996
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_High'})",0.2527,0.0005,0.0005,0.0019786307874950534,3.9572615749901066,1.0,0.00037365,1.0014815622521809,0.9999999999999999,0.0019786307874950534,0.0014793704727314191,0.5009893153937476
"frozenset({'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.0389,0.0026,0.0004,0.010282776349614397,3.954913980620922,1.0,0.00029886,1.0077625974025974,0.777390490063469,0.009732360097323601,0.007702803639075995,0.08206446509788412
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.2529,0.0006,0.0006,0.0023724792408066427,3.9541320680110714,1.0,0.0004482599999999999,1.001776694411415,0.9999999999999999,0.0023724792408066427,0.001773543366826739,0.5011862396204033
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2529,0.0006,0.0006,0.0023724792408066427,3.9541320680110714,1.0,0.0004482599999999999,1.001776694411415,0.9999999999999999,0.0023724792408066427,0.001773543366826739,0.5011862396204033
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2529,0.0003,0.0003,0.0011862396204033213,3.9541320680110714,1.0,0.00022412999999999996,1.0008872921615202,0.9999999999999999,0.0011862396204033213,0.0008865055720749438,0.5005931198102017
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'TWF', 'Air temperature [K]_Air temperature [K]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.2529,0.0009,0.0009,0.0035587188612099642,3.9541320680110714,1.0,0.0006723899999999999,1.0026682142857142,1.0,0.0035587188612099642,0.0026611138636872833,0.501779359430605
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2534,0.0004,0.0004,0.0015785319652722968,3.9463299131807417,1.0,0.00029864000000000003,1.001180395256917,1.0000000000000002,0.0015785319652722968,0.0011790035666989762,0.5007892659826362
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.0947,0.0019,0.0007,0.007391763463569165,3.8904018229311395,1.0,0.00052007,1.005532659574468,0.8206750721939057,0.0072992700729927005,0.005502217677155761,0.18790640804757405
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.123,0.0021,0.001,0.008130081300813009,3.871467286101433,1.0,0.0007417000000000001,1.0060795081967213,0.8457240592930445,0.008058017727639002,0.0060427711201653566,0.2421602787456446
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",frozenset({'TWF'}),0.0169,0.0046,0.0003,0.01775147928994083,3.8590172369436586,1.0,0.00022225999999999998,1.0133891566265059,0.7536025497575697,0.014150943396226415,0.01321225566600445,0.04148443529714432
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.1227,0.0017,0.0008,0.006519967400163,3.835274941272353,1.0,0.00059141,1.004851599671862,0.8426564459135986,0.006472491909385114,0.004828175298169889,0.23855410134714033
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High'})",0.2489,0.0015,0.0014,0.00562474889513861,3.749832596759073,1.0,0.00102665,1.004148080808081,0.9763299541624666,0.005622489959839358,0.004130945313108272,0.469479041114236
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.0537,0.0025,0.0005,0.00931098696461825,3.7243947858473,1.0,0.00036574999999999997,1.0068750000000002,0.7730106731480502,0.008976660682226212,0.006828057107386716,0.10465549348230913
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.2073,0.0013,0.001,0.00482392667631452,3.7107128279342465,1.0,0.00073051,1.0035410082404266,0.9215466128421849,0.004816955684007707,0.0035285137441819566,0.3870273479535419
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low'})",0.1261,0.0013,0.0006,0.004758128469468675,3.660098822668212,1.0,0.00043607,1.0034746613545817,0.8316550329938589,0.00473186119873817,0.0034626298883234955,0.23314829500396508
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.0984,0.0025,0.0009,0.009146341463414634,3.6585365853658534,1.0,0.000654,1.0067076923076923,0.8059745637385388,0.009,0.006662998960816674,0.18457317073170731
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.152,0.0018,0.001,0.006578947368421053,3.6549707602339185,1.0,0.0007264000000000001,1.00481059602649,0.8566037735849058,0.006544502617801048,0.004787564985394763,0.2810672514619883
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})",frozenset({'TWF'}),0.0238,0.0046,0.0004,0.01680672268907563,3.653635367190354,1.0,0.00029052,1.0124153846153847,0.7440073755377996,0.014285714285714285,0.012263133101341802,0.051881622214103036
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF'})",0.1009,0.0019,0.0007,0.006937561942517344,3.651348390798602,1.0,0.00050829,1.005072754491018,0.8076171409504743,0.0068560235063663075,0.0050471515304251514,0.18767930728704812
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2491,0.0011,0.001,0.004014452027298274,3.6495018429984305,1.0,0.00072599,1.0029261991132608,0.9668264748967906,0.004012841091492777,0.002917661454898662,0.45655268055910364
"frozenset({'Torque [Nm]_Torque [Nm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Rotational speed [rpm]_Rotational speed [rpm]_Low'})",0.1273,0.0026,0.0012,0.009426551453260015,3.6255967127923134,1.0,0.0008690199999999999,1.006891514670896,0.829819334631985,0.009324009324009324,0.006844346754822554,0.23548250649586075
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2489,0.001,0.0009,0.0036159100040176776,3.6159100040176777,1.0,0.0006510999999999999,1.0026254032258064,0.96317992869717,0.0036144578313253013,0.002618528532550228,0.4518079550020088
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2489,0.001,0.0009,0.0036159100040176776,3.6159100040176777,1.0,0.0006510999999999999,1.0026254032258064,0.96317992869717,0.0036144578313253013,0.002618528532550228,0.4518079550020088
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_Low'})",0.2436,0.0008,0.0007,0.0028735632183908046,3.5919540229885056,1.0,0.00050512,1.002079538904899,0.9539925965097833,0.002872384078785392,0.0020752233971084917,0.4389367816091954
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Torque [Nm]_Torque [Nm]_Low'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2436,0.0008,0.0007,0.0028735632183908046,3.5919540229885056,1.0,0.00050512,1.002079538904899,0.9539925965097833,0.002872384078785392,0.0020752233971084917,0.4389367816091954
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.0895,0.0028,0.0009,0.01005586592178771,3.5913806863527533,1.0,0.0006494000000000001,1.0073295711060948,0.7924827628287267,0.009846827133479213,0.007276239392085548,0.16574221867517955
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Process temperature [K]_Process temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_High', 'TWF'})",0.1243,0.0018,0.0008,0.006436041834271923,3.575578796817735,1.0,0.0005762600000000001,1.0046660728744938,0.8225705150165583,0.006384676775738229,0.004644401757435307,0.2254402431393582
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})",0.2524,0.001,0.0009,0.003565768621236133,3.5657686212361326,1.0,0.0006475999999999999,1.0025749502982106,0.9624873669817487,0.003564356435643564,0.0025683369581943273,0.451782884310618
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Air temperature [K]_Air temperature [K]_High'})",0.2524,0.001,0.0009,0.003565768621236133,3.5657686212361326,1.0,0.0006475999999999999,1.0025749502982106,0.9624873669817487,0.003564356435643564,0.0025683369581943273,0.451782884310618
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Tool wear [min]_Tool wear [min]_High', 'Process temperature [K]_Process temperature [K]_High'})",0.0564,0.0025,0.0005,0.008865248226950355,3.546099290780142,1.0,0.000359,1.006422182468694,0.7609156422212802,0.008561643835616438,0.006381201230025418,0.10443262411347519
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.0564,0.0025,0.0005,0.008865248226950355,3.546099290780142,1.0,0.000359,1.006422182468694,0.7609156422212802,0.008561643835616438,0.006381201230025418,0.10443262411347519
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.0303,0.0028,0.0003,0.0099009900990099,3.5360678925035356,1.0,0.00021516,1.007172,0.7396101887181603,0.009146341463414635,0.00712092869936813,0.058521923620933516
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Process temperature [K]_Process temperature [K]_High'})","frozenset({'TWF', 'Torque [Nm]_Torque [Nm]_Low', 'Tool wear [min]_Tool wear [min]_High'})",0.0303,0.0028,0.0003,0.0099009900990099,3.5360678925035356,1.0,0.00021516,1.007172,0.7396101887181603,0.009146341463414635,0.00712092869936813,0.058521923620933516
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2491,0.0008,0.0007,0.0028101164191087916,3.5126455238859893,1.0,0.00050072,1.0020157809983896,0.9526092498525578,0.002808988764044944,0.0020117257997485905,0.4389050582095544
"frozenset({'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2491,0.0008,0.0007,0.0028101164191087916,3.5126455238859893,1.0,0.00050072,1.0020157809983896,0.9526092498525578,0.002808988764044944,0.0020117257997485905,0.4389050582095544
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Air temperature [K]_Air temperature [K]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.1481,0.0025,0.0013,0.008777852802160702,3.5111411208642807,1.0,0.0009297499999999999,1.006333446866485,0.8395261271185676,0.0087073007367716,0.006293586769083409,0.26438892640108036
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.2073,0.0011,0.0008,0.003859141341051616,3.5083103100469235,1.0,0.00057197,1.0027698305084745,0.901933266052731,0.0038535645472061657,0.002762179738764257,0.36556593430688944
"frozenset({'Torque [Nm]_Torque [Nm]_Low', 'Rotational speed [rpm]_Rotational speed [rpm]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Air temperature [K]_Air temperature [K]_Low', 'TWF', 'Process temperature [K]_Process temperature [K]_Low'})",0.0537,0.0016,0.0003,0.00558659217877095,3.4916201117318435,1.0,0.00021407999999999996,1.0040089887640449,0.7540948959103878,0.005454545454545455,0.003992980948288211,0.09654329608938546
"frozenset({'Tool wear [min]_Tool wear [min]_High', 'Air temperature [K]_Air temperature [K]_High'})","frozenset({'TWF', 'Process temperature [K]_Process temperature [K]_High'})",0.2527,0.0025,0.0022,0.008705975464978236,3.4823901859912945,1.0,0.0015682500000000002,1.0062604790419163,0.9538885442137147,0.008695652173913044,0.006221529288198732,0.4443529877324891
"frozenset({'Rotational speed [rpm]_Rotational speed [rpm]_High', 'Air temperature [K]_Air temperature [K]_Low', 'Tool wear [min]_Tool wear [min]_High'})","frozenset({'Torque [Nm]_Torque [Nm]_Low', 'TWF'})",0.1027,0.0028,0.001,0.009737098344693282,3.4775351231047438,1.0,0.00071244,1.0070053097345133,0.7939819458375125,0.009569377990430623,0.006956576759620218,0.1834399777437752
